time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
16.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.315070935601397,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3391725988003593,3.2811452883543053,0.7286149859428406
17.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3153182568821644,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3393406649956883,3.2811452883543053,0.7286149859428406
17.218,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3154018078821534,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3395620835653965,3.2812733135433474,0.7286149859428406
17.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.315520677664608,0.23477282759631662,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3396867474621095,3.2817530625979954,0.7286149859428406
17.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3157197716354856,0.23418998146007677,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3397532468770796,3.281973506549544,0.7286149859428406
17.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3157921362799239,0.23379611144991966,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3398947113491877,3.2824391763715495,0.7286149859428406
18.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3160220539284633,0.23312057760267654,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3401249163252933,3.283108345691285,0.7286149859428406
18.218,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3161025301960758,0.23285423701963756,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3402883079943415,3.283736201010465,0.7286149859428406
18.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3163567138035424,0.2321117810970465,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3403730979953248,3.2840159565384917,0.7286149859428406
18.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.316445907315937,0.23162617370326208,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3405492949495963,3.284692481342057,0.7286149859428406
18.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3167223616401307,0.23081713252395294,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3408260885953491,3.285399410342501,0.7286149859428406
19.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3168171309152958,0.23050526147926595,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3409209736309997,3.285814919297985,0.7286149859428406
19.219,2.8181028366088863,0.5810256813565498,-1.764330367943331,1.3171099982137084,0.22965324641336357,1.0896085500717163,0.3300157189369201,2.2734529789195252,1.5718420553675956,-1.3412141967673954,3.2866680857478,0.7286149859428406
19.418,2.8181028366088863,0.5817657635634527,-1.764330367943331,1.317310665279364,0.22910840494660098,1.0896085500717163,0.3300157189369201,2.2727102226090237,1.5718420553675956,-1.3414151061115254,3.287213659750699,0.7286149859428406
19.618,2.8181028366088863,0.5829733829013999,-1.764330367943331,1.3177189840898782,0.22822037725200078,1.0896085500717163,0.3300157189369201,2.2714982432553397,1.5718420553675956,-1.3418239151797018,3.288102875165344,0.7286149859428406
19.819,2.8181028366088863,0.5834318257111586,-1.764330367943331,1.3178740218354497,0.2278835894358055,1.0896085500717163,0.3300157189369201,2.271038146358481,1.5718420553675956,-1.3419791381129464,3.288440111420635,0.7286149859428406
20.019,2.8181028366088863,0.5845097565907049,-1.764330367943331,1.3182386244952784,0.22709242359633225,1.0896085500717163,0.3300157189369201,2.270111898546023,1.5718420553675956,-1.3422916749950666,3.2891184652107697,0.7286149859428406
20.218,2.8181028366088863,0.5854389785527015,-1.764330367943331,1.3185530000228018,0.226411219333386,1.0896085500717163,0.3300157189369201,2.269023758246479,1.5718420553675956,-1.342658921144902,3.289914429296908,0.7286149859428406
20.418,2.8181028366088863,0.5866824090189763,-1.764330367943331,1.318973784458648,0.2255008573447414,1.0896085500717163,0.3300157189369201,2.26777585069431,1.5718420553675956,-1.3430801993563355,3.2908259852993007,0.7286149859428406
